anime_id,title,status,aired_string,score,scored_by,rank,popularity,members,genre
2129,True Tears,Finished Airing,"Jan 6, 2008 to Mar 30, 2008",7.49,71897.0,1684.0,586.0,142182.0,"Drama, Romance, School"
2806,Yadamon,Finished Airing,"Aug 24, 1992 to Jul 16, 1993",6.34,82.0,6239.0,9346.0,551.0,"Adventure, Comedy, Fantasy"
10000,Esper Mami Special: My Angel Mami-chan,Finished Airing,"Dec 27, 1988",6.48,33.0,10061.0,11218.0,200.0,"Comedy, Super Power, Supernatural"
15411,Arcana Famiglia: Capriccio - stile Arcana Famiglia,Finished Airing,"Mar 27, 2013",6.92,6788.0,3829.0,3020.0,15496.0,"Romance, Shoujo"
12767,Yuusei Kamen,Finished Airing,"Jun 3, 1966 to Feb 21, 1967",6.32,22.0,12824.0,11493.0,183.0,Sci-Fi
5941,Cross Game,Finished Airing,"Apr 5, 2009 to Mar 28, 2010",8.5,29517.0,102.0,1167.0,70545.0,"Comedy, Drama, Romance, School, Sports"
2528,Megami Tengoku,Finished Airing,"Jun 7, 1995 to Aug 4, 1995",5.56,421.0,8265.0,7759.0,1290.0,"Adventure, Ecchi, Fantasy"
2752,Tennis no Ouji-sama: Zenkoku Taikai-hen - Semifinal,Finished Airing,"Jun 22, 2007 to Jan 25, 2008",8.05,14638.0,498.0,2340.0,25378.0,"Action, Comedy, Sports"
29835,47 Todoufuken Specials,Finished Airing,"Mar 20, 2012 to Jun 30, 2012",5.57,30.0,9545.0,12088.0,143.0,"Kids, Comedy, Romance"
6418,Eyeshield 21: Jump Festa 2005 Special,Finished Airing,2005,6.88,1947.0,3988.0,4971.0,4757.0,"Action, Comedy, Shounen, Sports"
14519,Neko Ramen: Ore no Shouyu Aji,Finished Airing,2008,6.19,77.0,6799.0,10369.0,318.0,Comedy
3059,Ninja Senshi Tobikage,Finished Airing,"Oct 6, 1985 to Jul 27, 1986",7.29,919.0,2468.0,6344.0,2554.0,"Adventure, Mecha, Sci-Fi, Shounen, Space"
12067,Rurouni Kenshin Special,Finished Airing,"Dec 2, 1998",7.44,5410.0,1862.0,3465.0,11552.0,"Action, Historical, Romance, Samurai"
36566,Crayon Shin-chan Movie 26: Bakumori! Kung Fu Boys - Ramen Tairan,Finished Airing,"Apr 13, 2018",7.78,9.0,9926.0,9593.0,482.0,"Comedy, Seinen"
8664,"Slime Boukenki: Umi da, Yeah!",Finished Airing,"Jul 30, 1999",5.72,142.0,7954.0,9038.0,661.0,"Action, Adventure, Comedy, Fantasy, Game"
293,Di Gi Charat,Finished Airing,"Nov 30, 1999 to Dec 24, 1999",6.82,6288.0,4232.0,3218.0,13782.0,"Comedy, Fantasy, Sci-Fi"
9493,Dororon Enma-kun Meeramera,Finished Airing,"Apr 8, 2011 to Jun 24, 2011",6.6,4289.0,5195.0,3318.0,12919.0,"Action, Comedy, Parody, Super Power, Demons, Supernatural, Magic, Ecchi"
757,Kaze wo Mita Shounen,Finished Airing,"Jul 22, 2000",6.81,1631.0,4273.0,5240.0,4145.0,"Adventure, Drama, Fantasy"
7311,Suzumiya Haruhi no Shoushitsu,Finished Airing,"Feb 6, 2010",8.73,179475.0,45.0,181.0,323704.0,"Comedy, Mystery, Romance, School, Sci-Fi, Supernatural"
1731,Tales of Symphonia The Animation: Sylvarant-hen,Finished Airing,"Jun 8, 2007 to Dec 21, 2007",7.26,18776.0,2589.0,1753.0,40723.0,"Action, Adventure, Magic, Martial Arts, Fantasy"
3054,La Seine no Hoshi,Finished Airing,"Apr 4, 1975 to Dec 26, 1975",6.62,481.0,5117.0,7744.0,1299.0,"Adventure, Historical, Drama, Shoujo"
10759,Kintarou,Finished Airing,"Mar 16, 1918",6.45,20.0,10889.0,11952.0,150.0,Drama
1333,Fushigi na Koala Blinky,Finished Airing,"Jul 7, 1984 to Dec 28, 1984",6.42,209.0,5912.0,9276.0,572.0,"Adventure, Comedy, Kids, Fantasy"
3247,Love Hina Final Selection,Finished Airing,"Sep 5, 2001",7.28,12387.0,2492.0,2395.0,24328.0,"Ecchi, Comedy, Harem, Romance"
1681,Brave Story,Finished Airing,"Jul 8, 2006",7.54,14335.0,1515.0,2116.0,29770.0,"Action, Adventure, Fantasy, Kids, Magic, Supernatural"
20969,Tezuka Osamu no Buddha: Owarinaki Tabi,Finished Airing,"Feb 8, 2014",7.06,601.0,3351.0,6704.0,2151.0,"Historical, Supernatural, Drama"
144,Kanon,Finished Airing,"Jan 31, 2002 to Mar 28, 2002",7.22,20203.0,2724.0,1594.0,47171.0,"Drama, Romance, Slice of Life, Supernatural"
23987,Sarusuberi: Miss Hokusai,Finished Airing,"May 9, 2015",7.25,5751.0,2626.0,3144.0,14417.0,"Historical, Supernatural, Drama, Seinen"
10491,Higurashi no Naku Koro ni Kira,Finished Airing,"Jul 21, 2011 to Jan 25, 2012",6.58,28396.0,5284.0,1431.0,55524.0,"Mystery, Parody"
576,Magikano,Finished Airing,"Jan 1, 2006 to Apr 1, 2006",6.48,12111.0,5685.0,2296.0,26015.0,"Comedy, Fantasy, Harem, Magic, Romance, Shounen"
18643,Kita e: Pure Session,Finished Airing,"May 31, 2000",5.71,88.0,7976.0,10528.0,289.0,Music
6758,Tatakau Shisho: The Book of Bantorra,Finished Airing,"Oct 2, 2009 to Apr 2, 2010",7.33,11965.0,2326.0,1684.0,43533.0,"Action, Fantasy, Seinen, Super Power"
34527,Gou-chan. Moko to Chinjuu no Mori no Nakama-tachi,Finished Airing,"Jan 29, 2017",6.11,9.0,10268.0,11605.0,172.0,"Adventure, Kids"
19505,Kaizoku Ouji,Finished Airing,"May 2, 1966 to Nov 28, 1966",7.18,11.0,10719.0,11424.0,185.0,"Adventure, Shounen"
28571,Karugamo Oyako no Hi no Youjin,Finished Airing,2005,5.5,4.0,10783.0,13851.0,58.0,"Drama, Kids"
4437,Naruto: Shippuuden Movie 2 - Kizuna,Finished Airing,"Aug 2, 2008",7.41,75524.0,1984.0,667.0,125270.0,"Action, Martial Arts, Shounen, Supernatural"
10245,Burning Village,Finished Airing,"May 1, 1989 to Feb 1, 1990",5.71,17.0,9782.0,11730.0,162.0,"Fantasy, Horror"
30840,Many Things SD Gundam,Finished Airing,"2011 to Jul 22, 2011",5.27,114.0,8738.0,9867.0,413.0,"Parody, Comedy, Mecha"
28925,Youkai Watch: Best 10,Finished Airing,"Dec 19, 2014",6.14,74.0,6986.0,10153.0,355.0,"Kids, Comedy, Supernatural"
35116,Warau Salesman Dai SP-banashi,Finished Airing,"Jan 23, 1990 to Jul 7, 1992",5.93,40.0,12641.0,10921.0,233.0,"Psychological, Supernatural, Seinen"
